product_id,brand,listing_price,sale_price,discount,revenue,rating,reviews
CM4664,Adidas,45.99,36.79,0.2,1456.88,4.1,22.0
CM4798,Adidas,39.99,31.99,0.2,5470.29,4.1,95.0
CM4972,Adidas,45.99,36.79,0.2,4105.76,4.9,62.0
EG8063,Adidas,75.99,53.19,0.3,2393.55,2.7,25.0
CM4799,Adidas,39.99,31.99,0.2,2303.28,3.3,40.0
CM4665,Adidas,45.99,36.79,0.2,331.11,2.6,5.0
CM4908,Adidas,39.99,31.99,0.2,5643.04,4.9,98.0
CM4666,Adidas,45.99,36.79,0.2,331.11,4.4,5.0
CM4973,Adidas,45.99,36.79,0.2,2913.77,3.8,44.0
CM4632,Adidas,55.99,44.79,0.2,3224.88,2.0,40.0
CM4647,Adidas,49.99,39.99,0.2,5182.7,2.2,72.0
CM4868,Adidas,47.99,38.39,0.2,2073.06,2.4,30.0
CM4646,Adidas,49.99,39.99,0.2,4174.96,2.4,58.0
CM4718,Adidas,52.99,42.39,0.2,6485.67,4.6,85.0
CM4693,Adidas,39.99,31.99,0.2,2303.28,4.2,40.0
CM4904,Adidas,39.99,31.99,0.2,5182.38,2.4,90.0
CM4774,Adidas,42.99,34.39,0.2,2104.67,2.6,34.0
CM4617,Adidas,55.99,44.79,0.2,4272.97,3.4,53.0
CM4935,Adidas,47.99,38.39,0.2,1451.14,3.5,21.0
CM4755,Adidas,47.99,38.39,0.2,5942.77,3.7,86.0
EF1224,Adidas,99.99,59.99,0.4,5939.01,2.6,55.0
D96450,Adidas,95.99,47.99,0.5,1814.02,3.3,21.0
CM4618,Adidas,55.99,44.79,0.2,4756.7,0.0,59.0
AQ0886,Adidas,79.99,39.99,0.5,2951.26,2.7,41.0
B28068,Adidas,69.99,34.99,0.5,3841.9,5.0,61.0
CQ2618,Adidas,69.99,34.99,0.5,2960.15,5.0,47.0
CM4694,Adidas,39.99,31.99,0.2,5124.8,4.4,89.0
FV4049,Adidas,109.99,109.99,0.0,18412.33,4.7,93.0
G27721,Adidas,79.99,39.99,0.5,4750.81,4.6,66.0
BD7791,Adidas,149.99,74.99,0.5,9178.78,2.0,68.0
FV4329,Adidas,109.99,109.99,0.0,5741.48,4.4,29.0
FV4057,Adidas,109.99,109.99,0.0,13264.79,4.7,67.0
FV4044,Adidas,109.99,109.99,0.0,18412.33,3.4,93.0
FV4325,Adidas,109.99,109.99,0.0,13858.74,4.7,70.0
FV4331,Adidas,109.99,109.99,0.0,5345.51,1.0,27.0
FV4359,Adidas,119.99,119.99,0.0,3671.69,4.8,17.0
FV4319,Adidas,109.99,109.99,0.0,989.91,2.2,5.0
FV3700,Adidas,129.99,129.99,0.0,19654.49,3.1,84.0
FV4318,Adidas,109.99,109.99,0.0,14650.67,3.3,74.0
CG6130,Adidas,79.99,39.99,0.5,71.98,3.3,1.0
CG4050,Adidas,47.99,23.99,0.5,1597.73,0.0,37.0
FV4330,Adidas,109.99,109.99,0.0,1979.82,3.0,10.0
FV4317,Adidas,109.99,109.99,0.0,10295.06,4.8,52.0
DB0444,Adidas,55.99,27.99,0.5,3778.65,4.8,75.0
F36255,Adidas,69.99,34.99,0.5,4156.81,3.7,66.0
B96474,Adidas,55.99,27.99,0.5,1360.31,5.0,27.0
B37530,Adidas,99.99,49.99,0.5,8638.27,3.7,96.0
B37528,Adidas,99.99,49.99,0.5,8548.29,3.9,95.0
FV4350,Adidas,119.99,119.99,0.0,8639.28,4.4,40.0
B44830,Adidas,65.99,32.99,0.5,5166.23,4.7,87.0
B37942,Adidas,79.99,39.99,0.5,503.87,4.9,7.0
B96551,Adidas,59.99,29.99,0.5,4696.43,3.6,87.0
B43884,Adidas,65.99,32.99,0.5,118.76,3.2,2.0
B75587,Adidas,47.99,23.99,0.5,863.64,4.2,20.0
F36513,Adidas,55.99,27.99,0.5,2771.01,3.8,55.0
F34341,Adidas,65.99,32.99,0.5,1662.7,3.8,28.0
D96552,Adidas,89.99,44.99,0.5,6316.6,1.0,78.0
D98204,Adidas,79.99,39.99,0.5,3959.01,2.6,55.0
G26782,Adidas,129.99,64.99,0.5,3509.46,3.9,30.0
EE4950,Adidas,119.99,71.99,0.4,12310.29,1.0,95.0
EE5018,Adidas,119.99,71.99,0.4,9589.07,3.3,74.0
EE5907,Adidas,129.99,77.99,0.4,8142.16,3.9,58.0
BY9250,Adidas,129.99,52.0,0.6,187.2,4.4,2.0
BB2042,Adidas,89.99,36.0,0.6,4406.4,2.7,68.0
EF0321,Adidas,129.99,77.99,0.4,12774.76,3.8,91.0
BB2278,Adidas,89.99,36.0,0.6,3952.8,3.0,61.0
EE4926,Adidas,119.99,71.99,0.4,3109.97,4.6,24.0
EE4918,Adidas,119.99,71.99,0.4,9459.49,4.7,73.0
EE4928,Adidas,119.99,71.99,0.4,12699.04,3.8,98.0
EE8218,Adidas,45.99,27.59,0.4,3327.35,3.0,67.0
EE5150,Adidas,89.99,53.99,0.4,3304.19,2.7,34.0
B22706,Adidas,59.99,35.99,0.4,5247.34,4.0,81.0
CQ2740,Adidas,89.99,44.99,0.5,242.95,4.7,3.0
CQ2105,Adidas,75.99,37.99,0.5,6086.0,3.8,89.0
CQ2106,Adidas,75.99,37.99,0.5,4102.92,1.0,60.0
EF3534,Adidas,75.99,45.59,0.4,6400.84,4.7,78.0
CQ3012,Adidas,79.99,39.99,0.5,6622.34,2.2,92.0
DB3277,Adidas,79.99,39.99,0.5,5614.6,4.2,78.0
CQ2032,Adidas,169.99,84.99,0.5,11167.69,2.9,73.0
BB6708,Adidas,89.99,44.99,0.5,728.84,2.6,9.0
CM4937,Adidas,47.99,38.39,0.2,4698.94,2.5,68.0
CM4756,Adidas,47.99,38.39,0.2,4284.32,3.2,62.0
CG6048,Adidas,79.99,39.99,0.5,3815.05,2.0,53.0
CG5673,Adidas,69.99,34.99,0.5,818.77,3.9,13.0
EE9726,Adidas,49.99,24.99,0.5,269.89,2.5,6.0
EF1421,Adidas,99.99,59.99,0.4,1403.77,4.4,13.0
EF0786,Adidas,119.99,71.99,0.4,10107.4,1.5,78.0
EE9722,Adidas,49.99,24.99,0.5,3463.61,4.3,77.0
EF1424,Adidas,99.99,59.99,0.4,7882.69,2.9,73.0
G27273,Adidas,79.99,47.99,0.4,3282.52,2.8,38.0
EF0812,Adidas,79.99,47.99,0.4,1209.35,2.8,14.0
G28062,Adidas,139.99,83.99,0.4,9373.28,3.4,62.0
EF0789,Adidas,119.99,71.99,0.4,1166.24,3.5,9.0
EF0787,Adidas,119.99,71.99,0.4,4276.21,5.0,33.0
G26994,Adidas,119.99,71.99,0.4,10755.31,2.8,83.0
F34099,Adidas,139.99,83.99,0.4,3023.64,5.0,20.0
EF1581,Adidas,119.99,71.99,0.4,9977.81,1.0,77.0
G28058,Adidas,159.99,95.99,0.4,3628.42,4.8,21.0
G27403,Adidas,119.99,71.99,0.4,6608.68,4.9,51.0
G26939,Adidas,119.99,71.99,0.4,1943.73,3.1,15.0
G28202,Adidas,79.99,47.99,0.4,345.53,3.1,4.0
EF1164,Adidas,149.99,89.99,0.4,2915.68,2.4,18.0
EF8904,Adidas,139.99,83.99,0.4,7559.1,4.7,50.0
G28450,Adidas,79.99,47.99,0.4,8465.44,2.6,98.0
CM4759,Adidas,47.99,38.39,0.2,4906.24,3.6,71.0
EF8903,Adidas,139.99,83.99,0.4,4081.91,3.3,27.0
F35445,Adidas,79.99,47.99,0.4,5528.45,3.1,64.0
B75807,Adidas,79.99,79.99,0.0,2735.66,2.6,19.0
CJ0079,Adidas,45.99,18.4,0.6,563.04,3.1,17.0
CM0084,Adidas,14.99,8.99,0.4,1035.65,2.4,64.0
EE5358,Adidas,79.99,47.99,0.4,5614.83,3.1,65.0
B96556,Adidas,79.99,39.99,0.5,1871.53,4.3,26.0
CM0035,Adidas,47.99,28.79,0.4,3731.18,2.4,72.0
EE4572,Adidas,75.99,45.59,0.4,0.0,4.1,0.0
CL7309,Adidas,35.99,17.99,0.5,3108.67,2.4,96.0
CL7610,Adidas,37.99,18.99,0.5,2187.65,4.8,64.0
B37616,Adidas,109.99,65.99,0.4,5463.97,2.9,46.0
FV3032,Adidas,79.99,79.99,0.0,6767.15,3.6,47.0
BD7597,Adidas,119.99,59.99,0.5,6262.96,2.4,58.0
BZ0085,Adidas,79.99,39.99,0.5,5974.51,3.8,83.0
EE5083,Adidas,129.99,77.99,0.4,3088.4,4.9,22.0
CL7561,Adidas,45.99,22.99,0.5,2731.21,3.0,66.0
F97208,Adidas,119.99,59.99,0.5,7774.7,4.7,72.0
EE5404,Adidas,79.99,47.99,0.4,8119.91,2.9,94.0
CL9998,Adidas,39.99,23.99,0.4,2202.28,3.2,51.0
EE8373,Adidas,75.99,45.59,0.4,3282.48,5.0,40.0
F36418,Adidas,59.99,29.99,0.5,2429.19,2.9,45.0
CL9921,Adidas,29.99,17.99,0.4,1910.54,3.0,59.0
F35499,Adidas,39.99,23.99,0.4,2936.38,3.8,68.0
EE5641,Adidas,75.99,45.59,0.4,2790.11,4.4,34.0
F34983,Adidas,79.99,39.99,0.5,4966.76,3.3,69.0
F36985,Adidas,59.99,29.99,0.5,809.73,5.0,15.0
B79771,Adidas,55.99,27.99,0.5,3274.83,5.0,65.0
CJ7956,Adidas,55.99,27.99,0.5,3627.5,3.7,72.0
CJ7995,Adidas,45.99,22.99,0.5,3434.71,4.1,83.0
F36467,Adidas,59.99,29.99,0.5,4480.51,4.5,83.0
CG4048,Adidas,49.99,24.99,0.5,2384.05,2.6,53.0
F34437,Adidas,45.99,22.99,0.5,537.97,4.1,13.0
CG6205,Adidas,79.99,39.99,0.5,1799.55,4.2,25.0
EG8695,Adidas,55.99,39.19,0.3,3103.85,4.5,44.0
B41939,Adidas,79.99,39.99,0.5,6118.47,4.9,85.0
CG6199,Adidas,75.99,37.99,0.5,5675.71,2.0,83.0
B37720,Adidas,75.99,37.99,0.5,1641.17,3.8,24.0
AQ1087,Adidas,89.99,44.99,0.5,5668.74,1.0,70.0
B37759,Adidas,79.99,39.99,0.5,2159.46,1.0,30.0
AQ1027,Adidas,89.99,44.99,0.5,1376.69,3.2,17.0
B37990,Adidas,69.99,34.99,0.5,1826.48,3.8,29.0
B37651,Adidas,119.99,59.99,0.5,5507.08,3.8,51.0
B28164,Adidas,79.99,39.99,0.5,6622.34,4.9,92.0
B28163,Adidas,79.99,39.99,0.5,2447.39,2.7,34.0
B37983,Adidas,75.99,37.99,0.5,5265.41,4.9,77.0
DB2689,Adidas,85.99,42.99,0.5,3869.1,4.3,50.0
CG6056,Adidas,75.99,37.99,0.5,1367.64,4.4,20.0
CG6460,Adidas,79.99,39.99,0.5,143.96,2.5,2.0
CG6108,Adidas,79.99,39.99,0.5,1367.66,4.8,19.0
BD8024,Adidas,119.99,59.99,0.5,10582.24,2.2,98.0
D96444,Adidas,89.99,44.99,0.5,809.82,2.6,10.0
BD8007,Adidas,119.99,59.99,0.5,431.93,2.6,4.0
CG6065,Adidas,79.99,39.99,0.5,5326.67,2.5,74.0
G27719,Adidas,79.99,39.99,0.5,6478.38,2.2,90.0
CG6187,Adidas,139.99,69.99,0.5,6929.01,4.1,55.0
G27648,Adidas,79.99,39.99,0.5,1007.75,5.0,14.0
EE8279,Adidas,75.99,37.99,0.5,2666.9,2.4,39.0
EE8247,Adidas,42.99,25.79,0.4,1578.35,4.9,34.0
EE8612,Adidas,79.99,39.99,0.5,2663.33,3.6,37.0
CQ1068,Adidas,69.99,34.99,0.5,3967.87,4.8,63.0
B37635,Adidas,109.99,54.99,0.5,7027.72,3.4,71.0
DB3065,Adidas,69.99,34.99,0.5,3023.14,3.2,48.0
CQ1092,Adidas,69.99,34.99,0.5,1511.57,4.8,24.0
DB3083,Adidas,75.99,37.99,0.5,5607.32,2.5,82.0
CG6222,Adidas,119.99,59.99,0.5,6910.85,0.0,64.0
DB3078,Adidas,75.99,37.99,0.5,478.67,4.0,7.0
DB2707,Adidas,139.99,69.99,0.5,6551.06,3.9,52.0
D96553,Adidas,89.99,44.99,0.5,0.0,3.5,0.0
EF0580,Adidas,45.99,27.59,0.4,3625.33,3.2,73.0
EF0581,Adidas,45.99,27.59,0.4,2284.45,3.5,46.0
G25848,Adidas,129.99,77.99,0.4,12072.85,4.2,86.0
EE9745,Adidas,45.99,27.59,0.4,4221.27,2.6,85.0
EE7899,Adidas,45.99,27.59,0.4,2135.47,2.5,43.0
G28386,Adidas,32.99,32.99,0.0,4928.71,2.7,83.0
EE6784,Adidas,49.99,29.99,0.4,971.68,1.5,18.0
DB3349,Adidas,95.99,57.59,0.4,9640.57,4.8,93.0
EE6816,Adidas,35.99,35.99,0.0,1489.99,3.4,23.0
DB3401,Adidas,75.99,45.59,0.4,656.5,2.8,8.0
EG1865,Adidas,35.99,35.99,0.0,1295.64,3.4,20.0
EG2037,Adidas,19.99,19.99,0.0,1727.14,2.2,48.0
CM6057,Adidas,12.99,12.99,0.0,865.13,3.9,37.0
EG2035,Adidas,19.99,19.99,0.0,323.84,4.8,9.0
EE5614,Adidas,59.99,35.99,0.4,1295.64,2.6,20.0
EF9225,Adidas,75.99,45.59,0.4,4923.72,3.3,60.0
EE5174,Adidas,129.99,77.99,0.4,13336.29,3.8,95.0
CM6058,Adidas,12.99,12.99,0.0,187.06,0.0,8.0
EE5915,Adidas,129.99,77.99,0.4,12213.23,4.4,87.0
BY2949,Adidas,75.99,30.4,0.6,3447.36,3.6,63.0
EE5933,Adidas,75.99,45.59,0.4,7385.58,4.9,90.0
F34865,Adidas,59.99,29.99,0.5,1889.37,2.6,35.0
S80662,Adidas,59.99,24.0,0.6,1209.6,2.0,28.0
CM6059,Adidas,12.99,12.99,0.0,397.49,4.6,17.0
CJ8016,Adidas,49.99,24.99,0.5,1484.41,4.2,33.0
CL7428,Adidas,45.99,22.99,0.5,2110.48,4.6,51.0
EE4843,Adidas,119.99,71.99,0.4,259.16,2.4,2.0
CK9670,Adidas,59.99,29.99,0.5,2591.14,3.1,48.0
EE7740,Adidas,129.99,77.99,0.4,5334.52,4.8,38.0
EE8969,Adidas,79.99,47.99,0.4,3282.52,3.3,38.0
BZ0087,Adidas,79.99,39.99,0.5,4462.88,2.0,62.0
F36256,Adidas,69.99,34.99,0.5,5038.56,2.2,80.0
EE5362,Adidas,79.99,47.99,0.4,7169.71,3.9,83.0
F35762,Adidas,45.99,22.99,0.5,3807.14,2.4,92.0
EE5837,Adidas,65.99,39.59,0.4,5914.75,3.6,83.0
EE4576,Adidas,75.99,45.59,0.4,4267.22,0.0,52.0
EE6991,Adidas,89.99,53.99,0.4,4567.55,4.4,47.0
EE6012,Adidas,149.99,89.99,0.4,809.91,4.7,5.0
EE4470,Adidas,75.99,45.59,0.4,6482.9,3.0,79.0
EE6327,Adidas,109.99,65.99,0.4,8908.65,4.0,75.0
AQ8530,Adidas,69.99,34.99,0.5,4471.72,3.3,71.0
CI9990,Adidas,49.99,24.99,0.5,2788.88,3.5,62.0
EE7064,Adidas,75.99,45.59,0.4,2297.74,3.1,28.0
F36417,Adidas,59.99,41.99,0.3,7255.87,5.0,96.0
EE4808,Adidas,89.99,53.99,0.4,777.46,3.8,8.0
F36431,Adidas,59.99,41.99,0.3,2872.12,3.2,38.0
B44669,Adidas,55.99,27.99,0.5,50.38,2.9,1.0
B43745,Adidas,55.99,39.19,0.3,2539.51,4.8,36.0
CJ8021,Adidas,45.99,22.99,0.5,3062.27,2.8,74.0
CM4549,Adidas,24.99,17.49,0.3,1164.83,4.6,37.0
EE8374,Adidas,75.99,37.99,0.5,1504.4,4.0,22.0
CL4154,Adidas,26.99,18.89,0.3,884.05,2.0,26.0
CL7609,Adidas,37.99,18.99,0.5,683.64,4.5,20.0
CK9456,Adidas,49.99,24.99,0.5,4003.4,5.0,89.0
EG4372,Adidas,59.99,41.99,0.3,4308.17,4.0,57.0
CJ8987,Adidas,49.99,24.99,0.5,1439.42,4.5,32.0
EG4303,Adidas,55.99,39.19,0.3,2257.34,3.5,32.0
BB7616,Adidas,59.99,29.99,0.5,1295.57,5.0,24.0
EE5603,Adidas,59.99,35.99,0.4,5506.47,2.4,85.0
EE8970,Adidas,79.99,47.99,0.4,691.06,3.8,8.0
CJ8113,Adidas,42.99,21.49,0.5,1005.73,5.0,26.0
CL7463,Adidas,45.99,22.99,0.5,3186.41,4.9,77.0
F97210,Adidas,55.99,33.59,0.4,120.92,4.4,2.0
B44732,Adidas,59.99,29.99,0.5,4642.45,3.4,86.0
EE6807,Adidas,55.99,33.59,0.4,1753.4,2.6,29.0
F35515,Adidas,229.99,137.99,0.4,8444.99,3.1,34.0
F35615,Adidas,59.99,35.99,0.4,2526.5,3.8,39.0
CK9466,Adidas,39.99,19.99,0.5,575.71,2.8,16.0
F36650,Adidas,59.99,29.99,0.5,971.68,3.3,18.0
BC1040,Adidas,79.99,39.99,0.5,4606.85,3.4,64.0
EF0810,Adidas,79.99,39.99,0.5,3815.05,3.4,53.0
CL9963,Adidas,27.99,16.79,0.4,1208.88,4.9,40.0
BB6917,Adidas,65.99,32.99,0.5,4809.94,4.3,81.0
CL9938,Adidas,27.99,16.79,0.4,1934.21,1.5,64.0
CL9997,Adidas,39.99,23.99,0.4,3929.56,4.8,91.0
CL7642,Adidas,26.99,18.89,0.3,1360.08,3.9,40.0
F35040,Adidas,69.99,41.99,0.4,7482.62,4.1,99.0
CJ8017,Adidas,45.99,22.99,0.5,786.26,4.3,19.0
EE9727,Adidas,49.99,24.99,0.5,179.93,3.5,4.0
CJ8012,Adidas,49.99,24.99,0.5,2653.94,0.0,59.0
CL7632,Adidas,26.99,18.89,0.3,2278.13,4.7,67.0
CL7486,Adidas,39.99,19.99,0.5,3274.36,2.7,91.0
BZ0631,Adidas,99.99,40.0,0.6,2160.0,2.0,30.0
D98056,Adidas,109.99,54.99,0.5,8512.45,3.7,86.0
CM4824,Adidas,29.99,29.99,0.0,3832.72,3.0,71.0
CM4825,Adidas,29.99,29.99,0.0,485.84,4.6,9.0
B43753,Adidas,55.99,33.59,0.4,3869.57,4.7,64.0
FV4349,Adidas,119.99,119.99,0.0,8423.3,2.8,39.0
F36517,Adidas,42.99,25.79,0.4,928.44,2.6,20.0
EE8131,Adidas,55.99,33.59,0.4,665.08,2.0,11.0
EE9737,Adidas,49.99,29.99,0.4,539.82,4.2,10.0
EF1060,Adidas,65.99,39.59,0.4,1639.03,4.9,23.0
EE9938,Adidas,65.99,39.59,0.4,5415.91,4.6,76.0
EE8353,Adidas,59.99,35.99,0.4,518.26,2.5,8.0
EF0452,Adidas,49.99,29.99,0.4,3886.7,3.8,72.0
EE5170,Adidas,129.99,77.99,0.4,4351.84,4.1,31.0
EE5153,Adidas,89.99,53.99,0.4,5247.83,4.0,54.0
EE4842,Adidas,119.99,71.99,0.4,7386.17,3.1,57.0
EE4958,Adidas,119.99,71.99,0.4,11014.47,4.1,85.0
EE4922,Adidas,129.99,77.99,0.4,1123.06,2.9,8.0
EE6046,Adidas,79.99,47.99,0.4,6651.41,4.7,77.0
EE6130,Adidas,59.99,35.99,0.4,64.78,3.6,1.0
EF3523,Adidas,65.99,65.99,0.0,1544.17,2.6,13.0
EF3535,Adidas,75.99,45.59,0.4,3938.98,4.5,48.0
FW2818,Adidas,109.99,109.99,0.0,3365.69,1.0,17.0
EE5535,Adidas,79.99,47.99,0.4,1641.26,0.0,19.0
EF3531,Adidas,65.99,65.99,0.0,7958.39,4.3,67.0
B22713,Adidas,59.99,59.99,0.0,9610.4,4.5,89.0
FW2803,Adidas,109.99,109.99,0.0,1187.89,2.6,6.0
FW2848,Adidas,109.99,109.99,0.0,8315.24,4.7,42.0
EG8544,Adidas,59.99,59.99,0.0,7450.76,2.6,69.0
EF4393,Adidas,129.99,129.99,0.0,8423.35,4.8,36.0
EG4588,Adidas,75.99,75.99,0.0,2325.29,5.0,17.0
EF4398,Adidas,119.99,119.99,0.0,7991.33,4.8,37.0
AC8765,Adidas,119.99,59.99,0.5,2051.66,3.1,19.0
B37361,Adidas,89.99,44.99,0.5,323.93,0.0,4.0
B41727,Adidas,99.99,49.99,0.5,5848.83,3.5,65.0
B96511,Adidas,119.99,59.99,0.5,3995.33,3.3,37.0
B37657,Adidas,149.99,74.99,0.5,1889.75,2.9,14.0
AQ1138,Adidas,109.99,54.99,0.5,6631.79,4.4,67.0
B37068,Adidas,79.99,39.99,0.5,1223.69,5.0,17.0
DB2680,Adidas,119.99,59.99,0.5,10474.25,4.7,97.0
B28123,Adidas,119.99,59.99,0.5,6154.97,3.2,57.0
AQ1134,Adidas,79.99,47.99,0.4,0.0,3.6,0.0
EE5562,Adidas,79.99,47.99,0.4,1295.73,3.9,15.0
EE5934,Adidas,75.99,45.59,0.4,4677.53,3.1,57.0
EE5104,Adidas,79.99,47.99,0.4,3973.57,3.0,46.0
BB1702,Adidas,74.99,30.0,0.6,3348.0,4.8,62.0
EE7031,Adidas,119.99,71.99,0.4,259.16,4.2,2.0
DB2119,Adidas,79.99,39.99,0.5,4678.83,3.4,65.0
F36599,Adidas,62.99,31.49,0.5,340.09,2.5,6.0
EE5171,Adidas,129.99,77.99,0.4,13476.67,4.1,96.0
DA9604,Adidas,119.99,59.99,0.5,3995.33,2.0,37.0
BB6709,Adidas,89.99,44.99,0.5,6964.45,4.2,86.0
B96517,Adidas,69.99,34.99,0.5,1763.5,2.4,28.0
CQ1971,Adidas,79.99,39.99,0.5,6406.4,2.0,89.0
B96520,Adidas,69.99,34.99,0.5,6235.22,2.2,99.0
DB1763,Adidas,59.99,29.99,0.5,323.89,4.2,6.0
B96554,Adidas,59.99,29.99,0.5,4750.42,2.4,88.0
AQ1111,Adidas,89.99,44.99,0.5,323.93,3.3,4.0
CK9475,Adidas,55.99,27.99,0.5,3073.3,2.9,61.0
F36166,Adidas,52.99,26.49,0.5,1907.28,5.0,40.0
CG7112,Adidas,79.99,47.99,0.4,4232.72,4.2,49.0
CL7427,Adidas,45.99,22.99,0.5,2648.45,3.2,64.0
CQ1968,Adidas,79.99,39.99,0.5,4246.94,3.7,59.0
B37600,Adidas,99.99,49.99,0.5,4679.06,2.6,52.0
CL7335,Adidas,35.99,21.59,0.4,1360.17,2.8,35.0
F34094,Adidas,159.99,95.99,0.4,10194.14,5.0,59.0
EF0785,Adidas,119.99,71.99,0.4,6479.1,2.4,50.0
CK9572,Adidas,37.99,18.99,0.5,2837.11,4.4,83.0
EF0788,Adidas,119.99,71.99,0.4,9459.49,3.0,73.0
EE6331,Adidas,79.99,47.99,0.4,8551.82,4.0,99.0
EE7245,Adidas,79.99,47.99,0.4,1295.73,4.5,15.0
EE4771,Adidas,89.99,53.99,0.4,5150.65,1.5,53.0
F34098,Adidas,139.99,83.99,0.4,4837.82,2.8,32.0
CL9956,Adidas,24.99,14.99,0.4,1915.72,3.5,71.0
G28059,Adidas,159.99,95.99,0.4,7084.06,4.1,41.0
CL9942,Adidas,32.99,19.79,0.4,783.68,3.1,22.0
F33908,Adidas,119.99,71.99,0.4,2591.64,4.0,20.0
G28060,Adidas,159.99,95.99,0.4,14686.47,3.6,85.0
DB3144,Adidas,69.99,34.99,0.5,3401.03,3.2,54.0
CI9935,Adidas,55.99,22.4,0.6,40.32,5.0,1.0
F36664,Adidas,39.99,19.99,0.5,2014.99,4.1,56.0
DB1755,Adidas,69.99,34.99,0.5,188.95,3.8,3.0
F36173,Adidas,52.99,26.49,0.5,2908.6,4.0,61.0
EE8134,Adidas,49.99,29.99,0.4,2321.23,1.5,43.0
F35613,Adidas,229.99,137.99,0.4,10928.81,4.6,44.0
CK9557,Adidas,37.99,18.99,0.5,1538.19,4.5,45.0
CK9476,Adidas,55.99,27.99,0.5,3929.8,2.5,78.0
CK9649,Adidas,45.99,22.99,0.5,2069.1,4.3,50.0
DA8929,Adidas,79.99,39.99,0.5,1295.68,4.8,18.0
CK9483,Adidas,42.99,21.49,0.5,967.05,2.7,25.0
CL9926,Adidas,29.99,17.99,0.4,3173.44,1.5,98.0
FV8786,Adidas,59.99,59.99,0.0,5723.05,4.0,53.0
CL9943,Adidas,27.99,16.79,0.4,1662.21,2.9,55.0
BB9774,Adidas,39.99,23.99,0.4,1943.19,4.0,45.0
EE8007,Adidas,79.99,47.99,0.4,1641.26,4.1,19.0
F36201,Adidas,59.99,59.99,0.0,5615.06,4.2,52.0
FV8790,Adidas,59.99,59.99,0.0,1403.77,1.0,13.0
F36331,Adidas,55.99,55.99,0.0,5543.01,3.6,55.0
AQ0919,Adidas,59.99,29.99,0.5,1511.5,3.7,28.0
CJ8146,Adidas,49.99,24.99,0.5,584.77,3.4,13.0
B43732,Adidas,39.99,23.99,0.4,2331.83,2.0,54.0
B44849,Adidas,59.99,29.99,0.5,2429.19,3.2,45.0
B37783,Adidas,129.99,64.99,0.5,8890.63,4.9,76.0
B96578,Adidas,59.99,59.99,0.0,7882.69,0.0,73.0
F37006,Adidas,65.99,32.99,0.5,2790.95,2.5,47.0
CJ8041,Adidas,37.99,18.99,0.5,3178.93,2.7,93.0
CG6131,Adidas,79.99,39.99,0.5,4966.76,1.5,69.0
CG6113,Adidas,79.99,39.99,0.5,4678.83,2.9,65.0
G28971,Adidas,59.99,59.99,0.0,4103.32,4.0,38.0
B37469,Adidas,129.99,64.99,0.5,7252.88,3.7,62.0
CG6112,Adidas,79.99,39.99,0.5,431.89,2.8,6.0
F34625,Adidas,69.99,34.99,0.5,5605.4,0.0,89.0
EE9844,Adidas,69.99,69.99,0.0,755.89,4.7,6.0
EE8269,Adidas,55.99,55.99,0.0,1007.82,4.5,10.0
EE9843,Adidas,69.99,69.99,0.0,1133.84,4.7,9.0
EE9852,Adidas,75.99,75.99,0.0,1094.26,4.3,8.0
CG6066,Adidas,79.99,39.99,0.5,4750.81,3.6,66.0
EE8136,Adidas,49.99,49.99,0.0,2879.42,3.8,32.0
G27645,Adidas,79.99,39.99,0.5,1151.71,4.7,16.0
CL9961,Adidas,24.99,14.99,0.4,1322.12,3.2,49.0
FV3699,Adidas,129.99,129.99,0.0,14974.85,5.0,64.0
CI2606,Adidas,14.99,6.0,0.6,0.0,2.9,0.0
EE7359,Adidas,59.99,29.99,0.5,2483.17,2.5,46.0
CK9658,Adidas,42.99,21.49,0.5,3404.02,4.4,88.0
EF0417,Adidas,55.99,55.99,0.0,5240.66,3.2,52.0
EF0436,Adidas,55.99,55.99,0.0,4635.97,4.5,46.0
EG3102,Adidas,79.99,79.99,0.0,13390.33,3.5,93.0
EE4951,Adidas,119.99,71.99,0.4,518.33,3.5,4.0
FW2846,Adidas,109.99,109.99,0.0,4751.57,4.3,24.0
FW2895,Adidas,109.99,109.99,0.0,14650.67,4.1,74.0
EE4562,Adidas,75.99,45.59,0.4,5908.46,3.2,72.0
EE5540,Adidas,79.99,47.99,0.4,5355.68,2.7,62.0
EG8688,Adidas,55.99,55.99,0.0,9775.85,4.8,97.0
EG8685,Adidas,55.99,55.99,0.0,5643.79,2.8,56.0
EE7033,Adidas,119.99,71.99,0.4,4664.95,3.1,36.0
DB3109,Adidas,59.99,29.99,0.5,2375.21,2.8,44.0
DB3244,Adidas,75.99,37.99,0.5,683.82,3.1,10.0
DB0126,Adidas,39.99,39.99,0.0,3455.14,2.7,48.0
CG4708,Adidas,75.99,37.99,0.5,5675.71,3.2,83.0
DB3241,Adidas,59.99,29.99,0.5,809.73,4.9,15.0
F36476,Adidas,52.99,26.49,0.5,3290.06,4.5,69.0
F36225,Adidas,55.99,27.99,0.5,856.49,2.4,17.0
F37047,Adidas,52.99,26.49,0.5,1096.69,4.9,23.0
B44728,Adidas,55.99,27.99,0.5,1511.46,3.3,30.0
BB7317,Adidas,45.99,22.99,0.5,496.58,2.9,12.0
F35036,Adidas,65.99,32.99,0.5,4988.09,4.0,84.0
AQ0055,Adidas,79.99,39.99,0.5,3023.24,1.0,42.0
